segmnet_id,wkt,time,avg_speed
26390292,"LINESTRING(21.092663 52.307785,21.092749 52.307896,21.092775 52.307934,21.092943 52.308155,21.093077 52.308327,21.093307 52.30861,21.094343 52.30984)",2024-11-04 19:30:00.000000,34
25337218,"LINESTRING(20.987274 52.285255,20.98697 52.285454,20.98671 52.285618,20.986202 52.285923,20.985615 52.286278)",2024-11-04 18:30:00.000000,41
25577821,"LINESTRING(21.031765 52.300934,21.03171 52.30092,21.031528 52.300873,21.031416 52.300842)",2024-11-04 18:30:00.000000,2
23333177,"LINESTRING(20.897057 52.24402,20.897379 52.24408)",2024-11-04 18:45:00.000000,7
25339658,"LINESTRING(20.97677 52.29034,20.977343 52.29021,20.978025 52.29004)",2024-11-04 18:45:00.000000,55
20773713,"LINESTRING(21.06193 52.307087,21.061789 52.307064,21.061043 52.306946)",2024-11-04 19:00:00.000000,33
17088110,"LINESTRING(20.98668 52.28297,20.987032 52.282993,20.987192 52.282993,20.98735 52.282986,20.987537 52.282967,20.98773 52.28294,20.987886 52.28291,20.988993 52.28268,20.989147 52.282654,20.98928 52.282646,20.98942 52.282642,20.989536 52.28265,20.989618 52.28266,20.989712 52.28268,20.989792 52.282707,20.989868 52.282738,20.989954 52.282776,20.99002 52.282825,20.990116 52.282906,20.99016 52.28296,20.990198 52.28303,20.990211 52.283077,20.990221 52.283134,20.990211 52.283226,20.99019 52.2833,20.990154 52.28335,20.990086 52.283436,20.990015 52.283512,20.989521 52.28389)",2024-11-04 19:00:00.000000,27
24691652,"LINESTRING(21.012354 52.299206,21.0127 52.29872,21.012959 52.29832,21.01318 52.298016)",2024-11-04 19:15:00.000000,3
16883728,"LINESTRING(20.988276 52.28396,20.989668 52.28462)",2024-11-04 18:30:00.000000,38
12116925,"LINESTRING(21.022247 52.285564,21.022402 52.285355,21.022785 52.284824,21.023397 52.283966)",2024-11-04 18:30:00.000000,35
21087869,"LINESTRING(20.995693 52.27397,20.994812 52.275753)",2024-11-04 18:30:00.000000,39
17088110,"LINESTRING(20.98668 52.28297,20.987032 52.282993,20.987192 52.282993,20.98735 52.282986,20.987537 52.282967,20.98773 52.28294,20.987886 52.28291,20.988993 52.28268,20.989147 52.282654,20.98928 52.282646,20.98942 52.282642,20.989536 52.28265,20.989618 52.28266,20.989712 52.28268,20.989792 52.282707,20.989868 52.282738,20.989954 52.282776,20.99002 52.282825,20.990116 52.282906,20.99016 52.28296,20.990198 52.28303,20.990211 52.283077,20.990221 52.283134,20.990211 52.283226,20.99019 52.2833,20.990154 52.28335,20.990086 52.283436,20.990015 52.283512,20.989521 52.28389)",2024-11-04 18:45:00.000000,26
9049426,"LINESTRING(20.901783 52.244892,20.901047 52.244843,20.899372 52.24478)",2024-11-04 18:45:00.000000,38
25337218,"LINESTRING(20.987274 52.285255,20.98697 52.285454,20.98671 52.285618,20.986202 52.285923,20.985615 52.286278)",2024-11-04 18:45:00.000000,49
10942867,"LINESTRING(21.010012 52.292973,21.00692 52.29199)",2024-11-04 19:00:00.000000,36
