vehicle_id;timestamp;time;speed;course;lat;lon
1d5dcad2078152e10dcfbd32ae1cafa7792829493081006632da012a2d98f378;1713981753;24.04.2024 20:02;10;154;51.93651;15.49447
c40ff1b99180cdf6c13bcf4fe3c5164e4f38e6ef8fa22a27db351ec3bfafb1ab;1713981753;24.04.2024 20:02;61;304;51.93055;15.52838
309d07f2b5ec88c632fd40a1adb6f61c5c3af44f75e929f8e52fd3ff96a91f25;1713981755;24.04.2024 20:02;43;342;51.93776;15.4807
dcf2302b544b6f4bffef645f5fc6c91a7efa511d6e9d2015f26cbe56fedd0dc2;1713981756;24.04.2024 20:02;21;164;51.93727;15.51107
58bc67d493ca77eb803e5d352d20dcb40f8e1f611ccf89d4d6c5ced72c36bd8b;1713981762;24.04.2024 20:02;79;64;51.93594;15.50753
c40ff1b99180cdf6c13bcf4fe3c5164e4f38e6ef8fa22a27db351ec3bfafb1ab;1713981763;24.04.2024 20:02;46;310;51.93141;15.52661
309d07f2b5ec88c632fd40a1adb6f61c5c3af44f75e929f8e52fd3ff96a91f25;1713981765;24.04.2024 20:02;36;350;51.93867;15.48033
dcf2302b544b6f4bffef645f5fc6c91a7efa511d6e9d2015f26cbe56fedd0dc2;1713981766;24.04.2024 20:02;36;118;51.93695;15.512
1d5dcad2078152e10dcfbd32ae1cafa7792829493081006632da012a2d98f378;1713981772;24.04.2024 20:02;7;150;51.93645;15.49452
58bc67d493ca77eb803e5d352d20dcb40f8e1f611ccf89d4d6c5ced72c36bd8b;1713981772;24.04.2024 20:02;64;56;51.93687;15.50988
c40ff1b99180cdf6c13bcf4fe3c5164e4f38e6ef8fa22a27db351ec3bfafb1ab;1713981773;24.04.2024 20:02;46;316;51.93226;15.5252
dcf2302b544b6f4bffef645f5fc6c91a7efa511d6e9d2015f26cbe56fedd0dc2;1713981776;24.04.2024 20:02;21;124;51.93623;15.51357
1d5dcad2078152e10dcfbd32ae1cafa7792829493081006632da012a2d98f378;1713981782;24.04.2024 20:03;36;126;51.93594;15.49523
c40ff1b99180cdf6c13bcf4fe3c5164e4f38e6ef8fa22a27db351ec3bfafb1ab;1713981783;24.04.2024 20:03;46;304;51.93315;15.52373
dcf2302b544b6f4bffef645f5fc6c91a7efa511d6e9d2015f26cbe56fedd0dc2;1713981786;24.04.2024 20:03;50;112;51.93589;15.51453
1d5dcad2078152e10dcfbd32ae1cafa7792829493081006632da012a2d98f378;1713981792;24.04.2024 20:03;14;112;51.93558;15.49648
c40ff1b99180cdf6c13bcf4fe3c5164e4f38e6ef8fa22a27db351ec3bfafb1ab;1713981793;24.04.2024 20:03;39;288;51.93361;15.52214
dcf2302b544b6f4bffef645f5fc6c91a7efa511d6e9d2015f26cbe56fedd0dc2;1713981796;24.04.2024 20:03;50;118;51.93523;15.51644
1d5dcad2078152e10dcfbd32ae1cafa7792829493081006632da012a2d98f378;1713981802;24.04.2024 20:03;43;162;51.935;15.49699
c40ff1b99180cdf6c13bcf4fe3c5164e4f38e6ef8fa22a27db351ec3bfafb1ab;1713981803;24.04.2024 20:03;39;296;51.934;15.52059
dcf2302b544b6f4bffef645f5fc6c91a7efa511d6e9d2015f26cbe56fedd0dc2;1713981806;24.04.2024 20:03;64;120;51.93447;15.51864
938a2c90e6b6b74e1bce29ace48fddc058a3236e231130d17bc109443497a3fe;1713981810;24.04.2024 20:03;25;0;51.92502;15.5433
1d5dcad2078152e10dcfbd32ae1cafa7792829493081006632da012a2d98f378;1713981812;24.04.2024 20:03;50;146;51.9339;15.49782
c40ff1b99180cdf6c13bcf4fe3c5164e4f38e6ef8fa22a27db351ec3bfafb1ab;1713981813;24.04.2024 20:03;43;296;51.93449;15.51914
dcf2302b544b6f4bffef645f5fc6c91a7efa511d6e9d2015f26cbe56fedd0dc2;1713981816;24.04.2024 20:03;54;114;51.93381;15.52068
39476497bf633423caee8afa416cd0399ffe82b627b80b7e2182458bfcbdeada;1713981817;24.04.2024 20:03;43;300;51.92548;15.54197
938a2c90e6b6b74e1bce29ace48fddc058a3236e231130d17bc109443497a3fe;1713981820;24.04.2024 20:03;54;300;51.92537;15.54221
1d5dcad2078152e10dcfbd32ae1cafa7792829493081006632da012a2d98f378;1713981822;24.04.2024 20:03;25;154;51.93306;15.49849
c40ff1b99180cdf6c13bcf4fe3c5164e4f38e6ef8fa22a27db351ec3bfafb1ab;1713981823;24.04.2024 20:03;21;300;51.93486;15.51806
dcf2302b544b6f4bffef645f5fc6c91a7efa511d6e9d2015f26cbe56fedd0dc2;1713981826;24.04.2024 20:03;43;112;51.93339;15.52228
39476497bf633423caee8afa416cd0399ffe82b627b80b7e2182458bfcbdeada;1713981827;24.04.2024 20:03;61;300;51.92625;15.53988
938a2c90e6b6b74e1bce29ace48fddc058a3236e231130d17bc109443497a3fe;1713981830;24.04.2024 20:03;57;300;51.92615;15.54008
